                                             A ZAMS Stellar Model
                                             --------------------

                                             M    =     2.58000 solar
                                             L    =    74.00000 solar
                                             R    =     3.05109 solar
                                             Teff =  9700.00000 K
                                             X    =     0.70000
                                             Y    =     0.29200
                                             Z    =     0.00800



 zone      r         tau     1-M_r/Ms      L_r         T          P         rho        kap        eps    dlnPdlnT
    0  2.122E+09  0.000E+00  0.000E+00  2.841E+28  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  r 99.9
    1  2.120E+09  8.799E-03  3.553E-14  2.841E+28  2.839E+03  7.408E-02  1.518E-09  5.462E+00  1.906-112  r  1.0
    2  2.120E+09  1.835E-02  6.029E-14  2.841E+28  7.674E+03  2.469E-01  2.499E-09  2.830E-01  2.890E-83  c  1.2
    3  2.118E+09  2.529E-02  1.582E-13  2.841E+28  1.010E+04  9.288E-01  8.431E-09  6.923E-01  9.910E-83  r 99.9
    4  2.116E+09  3.224E-02  4.072E-13  2.841E+28  1.012E+04  2.671E+00  4.092E-09  1.741E-01  1.445E-76  r 99.9
    5  2.114E+09  3.328E-02  4.651E-13  2.841E+28  1.012E+04  3.077E+00  2.221E-09  1.199E-01  7.862E-77  r 99.9
    6  2.111E+09  3.703E-02  5.922E-13  2.841E+28  1.013E+04  3.973E+00  1.012E-08  3.228E-01  3.674E-76  r 99.9
    7  2.109E+09  6.655E-02  1.024E-12  2.841E+28  1.016E+04  7.033E+00  3.239E-08  7.581E-01  1.393E-75  r 99.9
    8  2.107E+09  2.743E-01  2.398E-12  2.841E+28  1.041E+04  1.680E+01  1.012E-07  1.692E+00  1.476E-74  r 35.1
    9  2.105E+09  1.191E+00  6.340E-12  2.841E+28  1.146E+04  4.494E+01  2.685E-07  2.579E+00  6.106E-72  r  9.2
   10  2.103E+09  3.514E+00  1.562E-11  2.841E+28  1.346E+04  1.114E+02  5.740E-07  2.608E+00  4.584E-68  r  5.0
   11  2.101E+09  7.881E+00  3.403E-11  2.841E+28  1.584E+04  2.439E+02  1.074E-06  2.438E+00  1.358E-64  r  4.3
   12  2.099E+09  1.511E+01  6.676E-11  2.841E+28  1.834E+04  4.804E+02  1.840E-06  2.281E+00  1.056E-61  r  4.2
   13  2.097E+09  2.624E+01  1.206E-10  2.841E+28  2.087E+04  8.711E+02  2.945E-06  2.134E+00  3.088E-59  r  4.3
   14  2.094E+09  4.244E+01  2.042E-10  2.841E+28  2.343E+04  1.480E+03  4.475E-06  2.008E+00  4.104E-57  r  4.3
   15  2.092E+09  6.509E+01  3.280E-10  2.841E+28  2.600E+04  2.385E+03  6.521E-06  1.897E+00  2.957E-55  r  4.4
   16  2.090E+09  9.576E+01  5.048E-10  2.841E+28  2.859E+04  3.683E+03  9.184E-06  1.799E+00  1.303E-53  r  4.4
   17  2.088E+09  1.361E+02  7.494E-10  2.841E+28  3.119E+04  5.486E+03  1.257E-05  1.713E+00  3.841E-52  r  4.4
   18  2.086E+09  1.882E+02  1.079E-09  2.841E+28  3.380E+04  7.928E+03  1.680E-05  1.637E+00  8.122E-51  r  4.5
   19  2.084E+09  2.539E+02  1.514E-09  2.841E+28  3.641E+04  1.116E+04  2.199E-05  1.568E+00  1.299E-49  r  4.5
   20  2.082E+09  3.357E+02  2.077E-09  2.841E+28  3.904E+04  1.536E+04  2.828E-05  1.506E+00  1.638E-48  r  4.5
   21  2.080E+09  4.360E+02  2.794E-09  2.841E+28  4.168E+04  2.073E+04  3.580E-05  1.450E+00  1.685E-47  r  4.5
   22  2.077E+09  5.575E+02  3.693E-09  2.841E+28  4.432E+04  2.749E+04  4.470E-05  1.399E+00  1.452E-46  r  4.5
   23  2.075E+09  7.030E+02  4.805E-09  2.841E+28  4.698E+04  3.590E+04  5.514E-05  1.353E+00  1.073E-45  r  4.5
   24  2.073E+09  8.757E+02  6.167E-09  2.841E+28  4.964E+04  4.623E+04  6.727E-05  1.310E+00  6.917E-45  r  4.5
   25  2.071E+09  1.079E+03  7.817E-09  2.841E+28  5.231E+04  5.879E+04  8.126E-05  1.271E+00  3.955E-44  r  4.5
   26  2.069E+09  1.316E+03  9.796E-09  2.841E+28  5.499E+04  7.393E+04  9.730E-05  1.234E+00  2.032E-43  r  4.5
   27  2.067E+09  1.590E+03  1.215E-08  2.841E+28  5.768E+04  9.202E+04  1.156E-04  1.200E+00  9.483E-43  r  4.5
   28  2.065E+09  1.906E+03  1.493E-08  2.841E+28  6.037E+04  1.135E+05  1.362E-04  1.169E+00  4.059E-42  r  4.5
   29  2.063E+09  2.268E+03  1.819E-08  2.841E+28  6.308E+04  1.387E+05  1.595E-04  1.139E+00  1.607E-41  r  4.5
   30  2.061E+09  2.680E+03  2.199E-08  2.841E+28  6.579E+04  1.682E+05  1.857E-04  1.111E+00  5.925E-41  r  4.6
   31  2.058E+09  3.146E+03  2.639E-08  2.841E+28  6.850E+04  2.026E+05  2.148E-04  1.085E+00  2.048E-40  r  4.6
   32  2.056E+09  3.672E+03  3.145E-08  2.841E+28  7.123E+04  2.423E+05  2.472E-04  1.061E+00  6.672E-40  r  4.6
   33  2.054E+09  4.262E+03  3.725E-08  2.841E+28  7.396E+04  2.879E+05  2.831E-04  1.038E+00  2.059E-39  r  4.6
   34  2.052E+09  4.921E+03  4.387E-08  2.841E+28  7.670E+04  3.402E+05  3.228E-04  1.016E+00  6.043E-39  r  4.6
   35  2.050E+09  5.656E+03  5.138E-08  2.841E+28  7.945E+04  3.998E+05  3.664E-04  9.952E-01  1.694E-38  r  4.6
   36  2.048E+09  6.472E+03  5.986E-08  2.841E+28  8.220E+04  4.674E+05  4.143E-04  9.756E-01  4.548E-38  r  4.6
   37  2.046E+09  7.375E+03  6.942E-08  2.841E+28  8.497E+04  5.439E+05  4.666E-04  9.569E-01  1.174E-37  r  4.6
   38  2.044E+09  8.370E+03  8.015E-08  2.841E+28  8.774E+04  6.301E+05  5.237E-04  9.392E-01  2.920E-37  r  4.6
   39  2.041E+09  9.465E+03  9.214E-08  2.841E+28  9.051E+04  7.269E+05  5.859E-04  9.222E-01  7.019E-37  r  4.6
   40  2.039E+09  1.067E+04  1.055E-07  2.841E+28  9.329E+04  8.352E+05  6.533E-04  9.061E-01  1.634E-36  r  4.6
   41  2.037E+09  1.198E+04  1.204E-07  2.841E+28  9.608E+04  9.560E+05  7.264E-04  8.906E-01  3.690E-36  r  4.6
   42  2.035E+09  1.342E+04  1.368E-07  2.841E+28  9.888E+04  1.090E+06  8.054E-04  8.759E-01  8.103E-36  r  4.6
   43  2.033E+09  1.498E+04  1.550E-07  2.841E+28  1.017E+05  1.240E+06  8.907E-04  8.617E-01  1.733E-35  r  4.6
   44  2.031E+09  1.668E+04  1.750E-07  2.841E+28  1.045E+05  1.405E+06  9.825E-04  8.481E-01  3.614E-35  r  4.6
   45  2.029E+09  1.852E+04  1.971E-07  2.841E+28  1.073E+05  1.587E+06  1.081E-03  8.351E-01  7.364E-35  r  4.6
   46  2.027E+09  2.051E+04  2.212E-07  2.841E+28  1.101E+05  1.788E+06  1.187E-03  8.225E-01  1.467E-34  r  4.6
   47  2.024E+09  2.267E+04  2.477E-07  2.841E+28  1.130E+05  2.008E+06  1.301E-03  8.105E-01  2.864E-34  r  4.6
   48  2.022E+09  2.499E+04  2.766E-07  2.841E+28  1.158E+05  2.251E+06  1.422E-03  7.989E-01  5.479E-34  r  4.6
   49  2.020E+09  2.749E+04  3.080E-07  2.841E+28  1.187E+05  2.515E+06  1.552E-03  7.877E-01  1.029E-33  r  4.6
   50  2.018E+09  3.018E+04  3.423E-07  2.841E+28  1.215E+05  2.805E+06  1.690E-03  7.769E-01  1.898E-33  r  4.6
   51  2.016E+09  3.307E+04  3.795E-07  2.841E+28  1.244E+05  3.120E+06  1.838E-03  7.665E-01  3.441E-33  r  4.6
   52  2.014E+09  3.617E+04  4.198E-07  2.841E+28  1.272E+05  3.464E+06  1.994E-03  7.564E-01  6.141E-33  r  4.6
   53  2.012E+09  3.948E+04  4.634E-07  2.841E+28  1.301E+05  3.837E+06  2.161E-03  7.466E-01  1.079E-32  r  4.6
   54  2.010E+09  4.302E+04  5.106E-07  2.841E+28  1.330E+05  4.242E+06  2.338E-03  7.372E-01  1.869E-32  r  4.6
   55  2.007E+09  4.680E+04  5.614E-07  2.841E+28  1.359E+05  4.681E+06  2.526E-03  7.281E-01  3.193E-32  r  4.6
   56  2.005E+09  5.083E+04  6.162E-07  2.841E+28  1.388E+05  5.156E+06  2.724E-03  7.193E-01  5.382E-32  r  4.6
   57  2.003E+09  5.512E+04  6.751E-07  2.841E+28  1.417E+05  5.669E+06  2.935E-03  7.107E-01  8.957E-32  r  4.6
   58  2.001E+09  5.969E+04  7.384E-07  2.841E+28  1.446E+05  6.222E+06  3.157E-03  7.024E-01  1.473E-31  r  4.6
   59  1.999E+09  6.454E+04  8.063E-07  2.841E+28  1.475E+05  6.818E+06  3.392E-03  6.943E-01  2.393E-31  r  4.6
   60  1.997E+09  6.969E+04  8.790E-07  2.841E+28  1.504E+05  7.459E+06  3.639E-03  6.865E-01  3.846E-31  r  4.6
   61  1.995E+09  7.515E+04  9.569E-07  2.841E+28  1.534E+05  8.148E+06  3.900E-03  6.789E-01  6.115E-31  r  4.6
   62  1.993E+09  8.094E+04  1.040E-06  2.841E+28  1.563E+05  8.887E+06  4.175E-03  6.715E-01  9.624E-31  r  4.6
   63  1.990E+09  8.706E+04  1.129E-06  2.841E+28  1.592E+05  9.680E+06  4.464E-03  6.643E-01  1.500E-30  r  4.6
   64  1.988E+09  9.353E+04  1.224E-06  2.841E+28  1.622E+05  1.053E+07  4.768E-03  6.573E-01  2.315E-30  r  4.6
   65  1.986E+09  1.004E+05  1.324E-06  2.841E+28  1.651E+05  1.144E+07  5.088E-03  6.505E-01  3.542E-30  r  4.6
   66  1.984E+09  1.076E+05  1.432E-06  2.841E+28  1.681E+05  1.241E+07  5.424E-03  6.439E-01  5.371E-30  r  4.6
   67  1.982E+09  1.152E+05  1.546E-06  2.841E+28  1.711E+05  1.345E+07  5.776E-03  6.374E-01  8.076E-30  r  4.6
   68  1.980E+09  1.232E+05  1.667E-06  2.841E+28  1.741E+05  1.455E+07  6.145E-03  6.311E-01  1.205E-29  r  4.6
   69  1.978E+09  1.317E+05  1.796E-06  2.841E+28  1.770E+05  1.573E+07  6.531E-03  6.249E-01  1.783E-29  r  4.6
   70  1.976E+09  1.405E+05  1.932E-06  2.841E+28  1.800E+05  1.698E+07  6.936E-03  6.189E-01  2.618E-29  r  4.6
   71  1.974E+09  1.499E+05  2.077E-06  2.841E+28  1.830E+05  1.832E+07  7.360E-03  6.131E-01  3.818E-29  r  4.6
   72  1.971E+09  1.597E+05  2.230E-06  2.841E+28  1.860E+05  1.974E+07  7.803E-03  6.074E-01  5.527E-29  r  4.6
   73  1.969E+09  1.700E+05  2.391E-06  2.841E+28  1.891E+05  2.125E+07  8.266E-03  6.018E-01  7.949E-29  r  4.6
   74  1.967E+09  1.808E+05  2.562E-06  2.841E+28  1.921E+05  2.284E+07  8.749E-03  5.963E-01  1.136E-28  r  4.6
   75  1.965E+09  1.922E+05  2.743E-06  2.841E+28  1.951E+05  2.454E+07  9.254E-03  5.910E-01  1.612E-28  r  4.6
   76  1.963E+09  2.040E+05  2.933E-06  2.841E+28  1.981E+05  2.634E+07  9.780E-03  5.858E-01  2.274E-28  r  4.6
   77  1.961E+09  2.165E+05  3.133E-06  2.841E+28  2.012E+05  2.824E+07  1.033E-02  5.807E-01  3.190E-28  r  4.6
   78  1.959E+09  2.295E+05  3.345E-06  2.841E+28  2.042E+05  3.025E+07  1.090E-02  5.757E-01  4.448E-28  r  4.6
   79  1.957E+09  2.431E+05  3.567E-06  2.841E+28  2.073E+05  3.238E+07  1.150E-02  5.708E-01  6.169E-28  r  4.6
   80  1.954E+09  2.574E+05  3.801E-06  2.841E+28  2.104E+05  3.463E+07  1.212E-02  5.661E-01  8.508E-28  r  4.6
   81  1.952E+09  2.723E+05  4.047E-06  2.841E+28  2.134E+05  3.700E+07  1.277E-02  5.614E-01  1.167E-27  r  4.6
   82  1.950E+09  2.878E+05  4.306E-06  2.841E+28  2.165E+05  3.951E+07  1.344E-02  5.568E-01  1.593E-27  r  4.6
   83  1.948E+09  3.040E+05  4.578E-06  2.841E+28  2.196E+05  4.215E+07  1.414E-02  5.523E-01  2.164E-27  r  4.6
   84  1.946E+09  3.210E+05  4.863E-06  2.841E+28  2.227E+05  4.494E+07  1.486E-02  5.479E-01  2.926E-27  r  4.6
   85  1.944E+09  3.386E+05  5.161E-06  2.841E+28  2.258E+05  4.787E+07  1.562E-02  5.436E-01  3.937E-27  r  4.6
   86  1.942E+09  3.570E+05  5.475E-06  2.841E+28  2.289E+05  5.096E+07  1.640E-02  5.394E-01  5.273E-27  r  4.6
   87  1.940E+09  3.762E+05  5.803E-06  2.841E+28  2.320E+05  5.421E+07  1.722E-02  5.353E-01  7.032E-27  r  4.6
   88  1.937E+09  3.961E+05  6.146E-06  2.841E+28  2.351E+05  5.763E+07  1.806E-02  5.312E-01  9.337E-27  r  4.6
   89  1.935E+09  4.169E+05  6.506E-06  2.841E+28  2.383E+05  6.122E+07  1.894E-02  5.272E-01  1.235E-26  r  4.6
   90  1.933E+09  4.385E+05  6.882E-06  2.841E+28  2.414E+05  6.499E+07  1.984E-02  5.233E-01  1.626E-26  r  4.6
   91  1.931E+09  4.610E+05  7.275E-06  2.841E+28  2.445E+05  6.896E+07  2.078E-02  5.195E-01  2.133E-26  r  4.6
   92  1.929E+09  4.843E+05  7.686E-06  2.841E+28  2.477E+05  7.311E+07  2.176E-02  5.157E-01  2.788E-26  r  4.6
   93  1.927E+09  5.086E+05  8.115E-06  2.841E+28  2.508E+05  7.748E+07  2.277E-02  5.120E-01  3.630E-26  r  4.6
   94  1.925E+09  5.338E+05  8.563E-06  2.841E+28  2.540E+05  8.205E+07  2.382E-02  5.084E-01  4.708E-26  r  4.6
   95  1.923E+09  5.600E+05  9.030E-06  2.841E+28  2.572E+05  8.684E+07  2.490E-02  5.048E-01  6.086E-26  r  4.6
   96  1.920E+09  5.872E+05  9.517E-06  2.841E+28  2.604E+05  9.186E+07  2.602E-02  5.013E-01  7.840E-26  r  4.6
   97  1.918E+09  6.154E+05  1.003E-05  2.841E+28  2.636E+05  9.712E+07  2.718E-02  4.978E-01  1.007E-25  r  4.6
   98  1.916E+09  6.446E+05  1.055E-05  2.841E+28  2.668E+05  1.026E+08  2.838E-02  4.944E-01  1.288E-25  r  4.6
   99  1.914E+09  6.749E+05  1.111E-05  2.841E+28  2.700E+05  1.084E+08  2.961E-02  4.911E-01  1.643E-25  r  4.6
  100  1.912E+09  7.064E+05  1.168E-05  2.841E+28  2.732E+05  1.144E+08  3.089E-02  4.878E-01  2.089E-25  r  4.6
  101  1.910E+09  7.389E+05  1.228E-05  2.841E+28  2.764E+05  1.207E+08  3.222E-02  4.846E-01  2.648E-25  r  4.6
  102  1.908E+09  7.726E+05  1.290E-05  2.841E+28  2.796E+05  1.273E+08  3.358E-02  4.814E-01  3.347E-25  r  4.6
  103  1.906E+09  8.075E+05  1.354E-05  2.841E+28  2.828E+05  1.341E+08  3.499E-02  4.783E-01  4.218E-25  r  4.6
  104  1.903E+09  8.437E+05  1.422E-05  2.841E+28  2.861E+05  1.413E+08  3.645E-02  4.752E-01  5.301E-25  r  4.6
  105  1.901E+09  8.811E+05  1.491E-05  2.841E+28  2.893E+05  1.488E+08  3.795E-02  4.722E-01  6.643E-25  r  4.6
  106  1.899E+09  9.197E+05  1.564E-05  2.841E+28  2.926E+05  1.566E+08  3.950E-02  4.692E-01  8.303E-25  r  4.6
  107  1.897E+09  9.597E+05  1.639E-05  2.841E+28  2.959E+05  1.648E+08  4.110E-02  4.663E-01  1.035E-24  r  4.6
  108  1.895E+09  1.001E+06  1.717E-05  2.841E+28  2.991E+05  1.732E+08  4.275E-02  4.634E-01  1.287E-24  r  4.6
  109  1.893E+09  1.044E+06  1.798E-05  2.841E+28  3.024E+05  1.821E+08  4.445E-02  4.605E-01  1.596E-24  r  4.6
  110  1.891E+09  1.088E+06  1.883E-05  2.841E+28  3.057E+05  1.913E+08  4.620E-02  4.577E-01  1.974E-24  r  4.6
  111  1.889E+09  1.134E+06  1.970E-05  2.841E+28  3.090E+05  2.009E+08  4.801E-02  4.550E-01  2.436E-24  r  4.6
  112  1.887E+09  1.181E+06  2.060E-05  2.841E+28  3.123E+05  2.109E+08  4.987E-02  4.523E-01  2.999E-24  r  4.6
  113  1.884E+09  1.229E+06  2.154E-05  2.841E+28  3.156E+05  2.213E+08  5.178E-02  4.496E-01  3.683E-24  r  4.6
  114  1.882E+09  1.280E+06  2.251E-05  2.841E+28  3.189E+05  2.322E+08  5.376E-02  4.470E-01  4.514E-24  r  4.6
  115  1.880E+09  1.331E+06  2.351E-05  2.841E+28  3.223E+05  2.434E+08  5.579E-02  4.443E-01  5.519E-24  r  4.6
  116  1.878E+09  1.385E+06  2.455E-05  2.841E+28  3.256E+05  2.552E+08  5.788E-02  4.418E-01  6.733E-24  r  4.6
  117  1.876E+09  1.440E+06  2.563E-05  2.841E+28  3.289E+05  2.674E+08  6.003E-02  4.393E-01  8.198E-24  r  4.6
  118  1.874E+09  1.497E+06  2.674E-05  2.841E+28  3.323E+05  2.800E+08  6.225E-02  4.368E-01  9.960E-24  r  4.6
  119  1.872E+09  1.555E+06  2.790E-05  2.841E+28  3.356E+05  2.932E+08  6.452E-02  4.343E-01  1.208E-23  r  4.6
  120  1.870E+09  1.616E+06  2.909E-05  2.841E+28  3.390E+05  3.069E+08  6.687E-02  4.319E-01  1.461E-23  r  4.6
  121  1.867E+09  1.678E+06  3.032E-05  2.841E+28  3.424E+05  3.211E+08  6.928E-02  4.295E-01  1.765E-23  r  4.6
  122  1.865E+09  1.742E+06  3.159E-05  2.841E+28  3.458E+05  3.358E+08  7.175E-02  4.271E-01  2.127E-23  r  4.6
  123  1.863E+09  1.808E+06  3.291E-05  2.841E+28  3.492E+05  3.511E+08  7.430E-02  4.248E-01  2.559E-23  r  4.6
  124  1.861E+09  1.876E+06  3.427E-05  2.841E+28  3.526E+05  3.670E+08  7.691E-02  4.225E-01  3.072E-23  r  4.6
  125  1.859E+09  1.946E+06  3.567E-05  2.841E+28  3.560E+05  3.835E+08  7.960E-02  4.202E-01  3.683E-23  r  4.6
  126  1.857E+09  2.018E+06  3.712E-05  2.841E+28  3.594E+05  4.005E+08  8.236E-02  4.180E-01  4.406E-23  r  4.6
  127  1.855E+09  2.092E+06  3.862E-05  2.841E+28  3.628E+05  4.183E+08  8.520E-02  4.158E-01  5.263E-23  r  4.6
  128  1.853E+09  2.168E+06  4.016E-05  2.841E+28  3.662E+05  4.366E+08  8.811E-02  4.136E-01  6.275E-23  r  4.6
  129  1.850E+09  2.247E+06  4.175E-05  2.841E+28  3.697E+05  4.557E+08  9.110E-02  4.114E-01  7.469E-23  r  4.6
  130  1.848E+09  2.327E+06  4.340E-05  2.841E+28  3.731E+05  4.754E+08  9.418E-02  4.093E-01  8.876E-23  r  4.6
  131  1.846E+09  2.410E+06  4.509E-05  2.841E+28  3.766E+05  4.958E+08  9.733E-02  4.072E-01  1.053E-22  r  4.6
  132  1.844E+09  2.496E+06  4.684E-05  2.841E+28  3.801E+05  5.170E+08  1.006E-01  4.051E-01  1.247E-22  r  4.6
  133  1.842E+09  2.583E+06  4.863E-05  2.841E+28  3.835E+05  5.389E+08  1.039E-01  4.031E-01  1.475E-22  r  4.6
  134  1.840E+09  2.673E+06  5.049E-05  2.841E+28  3.870E+05  5.616E+08  1.073E-01  4.010E-01  1.742E-22  r  4.6
  135  1.838E+09  2.766E+06  5.240E-05  2.841E+28  3.905E+05  5.851E+08  1.108E-01  3.990E-01  2.054E-22  r  4.6
  136  1.836E+09  2.861E+06  5.437E-05  2.841E+28  3.940E+05  6.094E+08  1.144E-01  3.971E-01  2.418E-22  r  4.6
  137  1.833E+09  2.959E+06  5.640E-05  2.841E+28  3.975E+05  6.345E+08  1.180E-01  3.951E-01  2.843E-22  r  4.6
  138  1.831E+09  3.059E+06  5.848E-05  2.841E+28  4.010E+05  6.606E+08  1.218E-01  3.932E-01  3.337E-22  r  4.6
  139  1.829E+09  3.162E+06  6.063E-05  2.841E+28  4.045E+05  6.875E+08  1.257E-01  3.913E-01  3.912E-22  r  4.6
  140  1.827E+09  3.268E+06  6.284E-05  2.841E+28  4.081E+05  7.153E+08  1.296E-01  3.894E-01  4.580E-22  r  4.6
  141  1.825E+09  3.376E+06  6.512E-05  2.841E+28  4.116E+05  7.440E+08  1.337E-01  3.875E-01  5.354E-22  r  4.6
  142  1.823E+09  3.488E+06  6.746E-05  2.841E+28  4.152E+05  7.738E+08  1.378E-01  3.857E-01  6.251E-22  r  4.6
  143  1.821E+09  3.602E+06  6.987E-05  2.841E+28  4.187E+05  8.045E+08  1.421E-01  3.838E-01  7.288E-22  r  4.6
  144  1.819E+09  3.719E+06  7.235E-05  2.841E+28  4.223E+05  8.362E+08  1.465E-01  3.820E-01  8.486E-22  r  4.6
  145  1.816E+09  3.839E+06  7.489E-05  2.841E+28  4.259E+05  8.690E+08  1.509E-01  3.803E-01  9.869E-22  r  4.6
  146  1.814E+09  3.963E+06  7.751E-05  2.841E+28  4.295E+05  9.028E+08  1.555E-01  3.785E-01  1.146E-21  r  4.6
  147  1.812E+09  4.089E+06  8.020E-05  2.841E+28  4.331E+05  9.378E+08  1.602E-01  3.768E-01  1.330E-21  r  4.6
  148  1.810E+09  4.219E+06  8.297E-05  2.841E+28  4.367E+05  9.739E+08  1.650E-01  3.750E-01  1.541E-21  r  4.6
  149  1.808E+09  4.352E+06  8.581E-05  2.841E+28  4.403E+05  1.011E+09  1.699E-01  3.733E-01  1.783E-21  r  4.6
  150  1.806E+09  4.488E+06  8.873E-05  2.841E+28  4.439E+05  1.050E+09  1.750E-01  3.716E-01  2.061E-21  r  4.6
  151  1.804E+09  4.628E+06  9.172E-05  2.841E+28  4.475E+05  1.089E+09  1.801E-01  3.700E-01  2.380E-21  r  4.6
  152  1.802E+09  4.771E+06  9.480E-05  2.841E+28  4.512E+05  1.130E+09  1.854E-01  3.683E-01  2.745E-21  r  4.6
  153  1.800E+09  4.918E+06  9.796E-05  2.841E+28  4.548E+05  1.173E+09  1.908E-01  3.667E-01  3.162E-21  r  4.6
  154  1.797E+09  5.068E+06  1.012E-04  2.841E+28  4.585E+05  1.216E+09  1.963E-01  3.651E-01  3.638E-21  r  4.6
  155  1.795E+09  5.222E+06  1.045E-04  2.841E+28  4.621E+05  1.261E+09  2.019E-01  3.635E-01  4.182E-21  r  4.6
  156  1.793E+09  5.379E+06  1.080E-04  2.841E+28  4.658E+05  1.307E+09  2.077E-01  3.619E-01  4.802E-21  r  4.6
  157  1.791E+09  5.541E+06  1.115E-04  2.841E+28  4.695E+05  1.355E+09  2.136E-01  3.603E-01  5.508E-21  r  4.6
  158  1.789E+09  5.706E+06  1.151E-04  2.841E+28  4.732E+05  1.404E+09  2.197E-01  3.587E-01  6.311E-21  r  4.6
  159  1.787E+09  5.875E+06  1.188E-04  2.841E+28  4.769E+05  1.455E+09  2.259E-01  3.572E-01  7.224E-21  r  4.6
  160  1.785E+09  6.049E+06  1.225E-04  2.841E+28  4.806E+05  1.508E+09  2.322E-01  3.557E-01  8.261E-21  r  4.6
  161  1.783E+09  6.226E+06  1.264E-04  2.841E+28  4.843E+05  1.561E+09  2.386E-01  3.542E-01  9.437E-21  r  4.6
  162  1.780E+09  6.407E+06  1.304E-04  2.841E+28  4.880E+05  1.617E+09  2.453E-01  3.527E-01  1.077E-20  r  4.6
  163  1.778E+09  6.593E+06  1.345E-04  2.841E+28  4.918E+05  1.674E+09  2.520E-01  3.512E-01  1.228E-20  r  4.6
  164  1.776E+09  6.783E+06  1.387E-04  2.841E+28  4.955E+05  1.733E+09  2.589E-01  3.498E-01  1.399E-20  r  4.6
  165  1.774E+09  6.977E+06  1.429E-04  2.841E+28  4.993E+05  1.794E+09  2.660E-01  3.483E-01  1.592E-20  r  4.6
  166  1.772E+09  7.176E+06  1.473E-04  2.841E+28  5.030E+05  1.856E+09  2.732E-01  3.469E-01  1.810E-20  r  4.6
  167  1.770E+09  7.380E+06  1.518E-04  2.841E+28  5.068E+05  1.920E+09  2.806E-01  3.454E-01  2.056E-20  r  4.6
  168  1.768E+09  7.588E+06  1.565E-04  2.841E+28  5.106E+05  1.987E+09  2.881E-01  3.440E-01  2.333E-20  r  4.6
  169  1.766E+09  7.800E+06  1.612E-04  2.841E+28  5.144E+05  2.055E+09  2.958E-01  3.426E-01  2.646E-20  r  4.6
  170  1.763E+09  8.018E+06  1.660E-04  2.841E+28  5.182E+05  2.125E+09  3.036E-01  3.413E-01  2.998E-20  r  4.6
  171  1.761E+09  8.240E+06  1.710E-04  2.841E+28  5.220E+05  2.197E+09  3.117E-01  3.399E-01  3.393E-20  r  4.6
  172  1.759E+09  8.467E+06  1.760E-04  2.841E+28  5.258E+05  2.271E+09  3.199E-01  3.385E-01  3.838E-20  r  4.6
  173  1.757E+09  8.700E+06  1.812E-04  2.841E+28  5.297E+05  2.348E+09  3.282E-01  3.372E-01  4.337E-20  r  4.6
  174  1.755E+09  8.937E+06  1.865E-04  2.841E+28  5.335E+05  2.426E+09  3.368E-01  3.359E-01  4.897E-20  r  4.6
  175  1.753E+09  9.180E+06  1.920E-04  2.841E+28  5.373E+05  2.507E+09  3.455E-01  3.345E-01  5.525E-20  r  4.6
  176  1.751E+09  9.428E+06  1.975E-04  2.841E+28  5.412E+05  2.590E+09  3.544E-01  3.332E-01  6.229E-20  r  4.6
  177  1.749E+09  9.681E+06  2.032E-04  2.841E+28  5.451E+05  2.675E+09  3.635E-01  3.319E-01  7.016E-20  r  4.6
  178  1.746E+09  9.940E+06  2.091E-04  2.841E+28  5.490E+05  2.763E+09  3.728E-01  3.307E-01  7.897E-20  r  4.6
  179  1.744E+09  1.020E+07  2.150E-04  2.841E+28  5.528E+05  2.853E+09  3.823E-01  3.294E-01  8.882E-20  r  4.6
  180  1.742E+09  1.047E+07  2.211E-04  2.841E+28  5.567E+05  2.946E+09  3.920E-01  3.281E-01  9.982E-20  r  4.6
  181  1.740E+09  1.075E+07  2.274E-04  2.841E+28  5.607E+05  3.042E+09  4.018E-01  3.269E-01  1.121E-19  r  4.6
  182  1.738E+09  1.103E+07  2.337E-04  2.841E+28  5.646E+05  3.140E+09  4.119E-01  3.256E-01  1.258E-19  r  4.6
  183  1.736E+09  1.132E+07  2.403E-04  2.841E+28  5.685E+05  3.240E+09  4.222E-01  3.244E-01  1.410E-19  r  4.6
  184  1.734E+09  1.161E+07  2.469E-04  2.841E+28  5.724E+05  3.344E+09  4.327E-01  3.232E-01  1.581E-19  r  4.6
  185  1.732E+09  1.191E+07  2.538E-04  2.841E+28  5.764E+05  3.450E+09  4.434E-01  3.220E-01  1.770E-19  r  4.6
  186  1.729E+09  1.222E+07  2.607E-04  2.841E+28  5.803E+05  3.559E+09  4.543E-01  3.208E-01  1.980E-19  r  4.6
  187  1.727E+09  1.253E+07  2.678E-04  2.841E+28  5.843E+05  3.671E+09  4.655E-01  3.196E-01  2.214E-19  r  4.5
  188  1.725E+09  1.285E+07  2.751E-04  2.841E+28  5.883E+05  3.786E+09  4.768E-01  3.184E-01  2.474E-19  r  4.5
  189  1.723E+09  1.318E+07  2.826E-04  2.841E+28  5.923E+05  3.905E+09  4.884E-01  3.173E-01  2.763E-19  r  4.5
  190  1.721E+09  1.351E+07  2.902E-04  2.841E+28  5.963E+05  4.026E+09  5.003E-01  3.161E-01  3.083E-19  r  4.5
  191  1.719E+09  1.385E+07  2.979E-04  2.841E+28  6.003E+05  4.151E+09  5.123E-01  3.149E-01  3.438E-19  r  4.5
