 zone      r         tau     1-M_r/Ms      L_r         T          P         rho        kap        eps    dlnPdlnT
  193  4.365E+11  8.608E+01  2.874E-05  3.455E+31  1.110E+04  1.935E+00  1.302E-08  2.905E-01  4.813E-74  r  4.6
  194  4.360E+11  8.814E+01  2.947E-05  3.455E+31  1.117E+04  1.992E+00  1.332E-08  2.895E-01  6.783E-74  r  4.6
  195  4.355E+11  9.025E+01  3.022E-05  3.455E+31  1.124E+04  2.051E+00  1.363E-08  2.884E-01  9.540E-74  r  4.6
  196  4.349E+11  9.239E+01  3.099E-05  3.455E+31  1.131E+04  2.112E+00  1.394E-08  2.874E-01  1.339E-73  r  4.6
  197  4.344E+11  9.458E+01  3.177E-05  3.455E+31  1.139E+04  2.174E+00  1.426E-08  2.864E-01  1.876E-73  r  4.6
  198  4.338E+11  9.680E+01  3.257E-05  3.455E+31  1.146E+04  2.238E+00  1.459E-08  2.853E-01  2.622E-73  r  4.6
  199  4.333E+11  9.907E+01  3.338E-05  3.455E+31  1.153E+04  2.304E+00  1.492E-08  2.843E-01  3.659E-73  r  4.6
  200  4.328E+11  1.014E+02  3.421E-05  3.455E+31  1.160E+04  2.371E+00  1.526E-08  2.833E-01  5.096E-73  r  4.6
  201  4.322E+11  1.037E+02  3.506E-05  3.455E+31  1.168E+04  2.440E+00  1.560E-08  2.823E-01  7.085E-73  r  4.6
  202  4.317E+11  1.061E+02  3.592E-05  3.455E+31  1.175E+04  2.510E+00  1.596E-08  2.813E-01  9.830E-73  r  4.6
  203  4.311E+11  1.086E+02  3.681E-05  3.455E+31  1.182E+04  2.582E+00  1.631E-08  2.803E-01  1.361E-72  r  4.6
  204  4.306E+11  1.111E+02  3.770E-05  3.455E+31  1.190E+04  2.656E+00  1.668E-08  2.793E-01  1.882E-72  r  4.6
  205  4.301E+11  1.136E+02  3.862E-05  3.455E+31  1.197E+04  2.732E+00  1.705E-08  2.784E-01  2.597E-72  r  4.6
  206  4.295E+11  1.162E+02  3.956E-05  3.455E+31  1.204E+04  2.810E+00  1.743E-08  2.774E-01  3.577E-72  r  4.6
  207  4.290E+11  1.189E+02  4.051E-05  3.455E+31  1.212E+04  2.890E+00  1.781E-08  2.765E-01  4.919E-72  r  4.6
  208  4.284E+11  1.215E+02  4.148E-05  3.455E+31  1.219E+04  2.972E+00  1.821E-08  2.755E-01  6.752E-72  r  4.6
  209  4.279E+11  1.243E+02  4.247E-05  3.455E+31  1.227E+04  3.055E+00  1.860E-08  2.746E-01  9.252E-72  r  4.6
  210  4.274E+11  1.271E+02  4.348E-05  3.455E+31  1.234E+04  3.141E+00  1.901E-08  2.736E-01  1.266E-71  r  4.6
  211  4.268E+11  1.299E+02  4.451E-05  3.455E+31  1.241E+04  3.229E+00  1.943E-08  2.727E-01  1.728E-71  r  4.6
  212  4.263E+11  1.328E+02  4.556E-05  3.455E+31  1.249E+04  3.319E+00  1.985E-08  2.718E-01  2.356E-71  r  4.6
  213  4.257E+11  1.357E+02  4.663E-05  3.455E+31  1.256E+04  3.411E+00  2.028E-08  2.709E-01  3.208E-71  r  4.6
  214  4.252E+11  1.387E+02  4.771E-05  3.455E+31  1.264E+04  3.506E+00  2.071E-08  2.700E-01  4.359E-71  r  4.6
  215  4.247E+11  1.418E+02  4.882E-05  3.455E+31  1.272E+04  3.602E+00  2.116E-08  2.691E-01  5.914E-71  r  4.6
  216  4.241E+11  1.449E+02  4.995E-05  3.455E+31  1.279E+04  3.701E+00  2.161E-08  2.682E-01  8.010E-71  r  4.6
  217  4.236E+11  1.480E+02  5.111E-05  3.455E+31  1.287E+04  3.803E+00  2.207E-08  2.673E-01  1.083E-70  r  4.6
  218  4.230E+11  1.512E+02  5.228E-05  3.455E+31  1.294E+04  3.907E+00  2.254E-08  2.664E-01  1.463E-70  r  4.6
  219  4.225E+11  1.545E+02  5.347E-05  3.455E+31  1.302E+04  4.013E+00  2.302E-08  2.655E-01  1.972E-70  r  4.6
  220  4.220E+11  1.579E+02  5.469E-05  3.455E+31  1.310E+04  4.122E+00  2.350E-08  2.646E-01  2.655E-70  r  4.6
  221  4.214E+11  1.612E+02  5.593E-05  3.455E+31  1.317E+04  4.233E+00  2.400E-08  2.638E-01  3.569E-70  r  4.6
  222  4.209E+11  1.647E+02  5.719E-05  3.455E+31  1.325E+04  4.347E+00  2.450E-08  2.629E-01  4.790E-70  r  4.6
  223  4.203E+11  1.682E+02  5.848E-05  3.455E+31  1.333E+04  4.464E+00  2.502E-08  2.620E-01  6.420E-70  r  4.6
  224  4.198E+11  1.718E+02  5.979E-05  3.455E+31  1.340E+04  4.583E+00  2.554E-08  2.612E-01  8.591E-70  r  4.6
  225  4.193E+11  1.754E+02  6.112E-05  3.455E+31  1.348E+04  4.705E+00  2.607E-08  2.604E-01  1.148E-69  r  4.6
  226  4.187E+11  1.791E+02  6.248E-05  3.455E+31  1.356E+04  4.831E+00  2.661E-08  2.595E-01  1.532E-69  r  4.6
  227  4.182E+11  1.829E+02  6.386E-05  3.455E+31  1.364E+04  4.959E+00  2.716E-08  2.587E-01  2.041E-69  r  4.6
  228  4.176E+11  1.867E+02  6.526E-05  3.455E+31  1.372E+04  5.090E+00  2.771E-08  2.579E-01  2.716E-69  r  4.6
  229  4.171E+11  1.906E+02  6.670E-05  3.455E+31  1.379E+04  5.224E+00  2.828E-08  2.570E-01  3.609E-69  r  4.6
  230  4.166E+11  1.946E+02  6.815E-05  3.455E+31  1.387E+04  5.361E+00  2.886E-08  2.562E-01  4.789E-69  r  4.6
  231  4.160E+11  1.986E+02  6.964E-05  3.455E+31  1.395E+04  5.501E+00  2.945E-08  2.554E-01  6.346E-69  r  4.6
  232  4.155E+11  2.027E+02  7.114E-05  3.455E+31  1.403E+04  5.645E+00  3.005E-08  2.546E-01  8.397E-69  r  4.6
  233  4.149E+11  2.069E+02  7.268E-05  3.455E+31  1.411E+04  5.791E+00  3.066E-08  2.538E-01  1.110E-68  r  4.6
  234  4.144E+11  2.111E+02  7.424E-05  3.455E+31  1.419E+04  5.942E+00  3.128E-08  2.530E-01  1.465E-68  r  4.6
  235  4.139E+11  2.154E+02  7.583E-05  3.455E+31  1.427E+04  6.095E+00  3.191E-08  2.522E-01  1.931E-68  r  4.6
  236  4.133E+11  2.198E+02  7.745E-05  3.455E+31  1.435E+04  6.252E+00  3.255E-08  2.514E-01  2.542E-68  r  4.6
  237  4.128E+11  2.242E+02  7.910E-05  3.455E+31  1.443E+04  6.413E+00  3.320E-08  2.507E-01  3.342E-68  r  4.6
  238  4.122E+11  2.288E+02  8.077E-05  3.455E+31  1.451E+04  6.577E+00  3.386E-08  2.499E-01  4.388E-68  r  4.6
  239  4.117E+11  2.334E+02  8.247E-05  3.455E+31  1.459E+04  6.745E+00  3.453E-08  2.491E-01  5.754E-68  r  4.6
  240  4.112E+11  2.381E+02  8.421E-05  3.455E+31  1.467E+04  6.917E+00  3.522E-08  2.483E-01  7.537E-68  r  4.6
  241  4.106E+11  2.428E+02  8.597E-05  3.455E+31  1.475E+04  7.093E+00  3.592E-08  2.476E-01  9.859E-68  r  4.6
  242  4.101E+11  2.477E+02  8.776E-05  3.455E+31  1.483E+04  7.273E+00  3.662E-08  2.468E-01  1.288E-67  r  4.6
  243  4.095E+11  2.526E+02  8.958E-05  3.455E+31  1.491E+04  7.456E+00  3.734E-08  2.461E-01  1.681E-67  r  4.6
  244  4.090E+11  2.576E+02  9.144E-05  3.455E+31  1.499E+04  7.644E+00  3.808E-08  2.453E-01  2.191E-67  r  4.6
  245  4.085E+11  2.627E+02  9.332E-05  3.455E+31  1.508E+04  7.836E+00  3.882E-08  2.446E-01  2.853E-67  r  4.6
  246  4.079E+11  2.679E+02  9.524E-05  3.455E+31  1.516E+04  8.032E+00  3.958E-08  2.439E-01  3.710E-67  r  4.6
  247  4.074E+11  2.731E+02  9.719E-05  3.455E+31  1.524E+04  8.233E+00  4.035E-08  2.431E-01  4.819E-67  r  4.6
  248  4.068E+11  2.785E+02  9.917E-05  3.455E+31  1.532E+04  8.438E+00  4.113E-08  2.424E-01  6.252E-67  r  4.6
  249  4.063E+11  2.839E+02  1.012E-04  3.455E+31  1.540E+04  8.647E+00  4.193E-08  2.417E-01  8.102E-67  r  4.6
  250  4.057E+11  2.894E+02  1.032E-04  3.455E+31  1.549E+04  8.861E+00  4.273E-08  2.409E-01  1.049E-66  r  4.6
  251  4.052E+11  2.950E+02  1.053E-04  3.455E+31  1.557E+04  9.080E+00  4.356E-08  2.402E-01  1.356E-66  r  4.6
  252  4.047E+11  3.007E+02  1.074E-04  3.455E+31  1.565E+04  9.304E+00  4.439E-08  2.395E-01  1.751E-66  r  4.6
  253  4.041E+11  3.065E+02  1.096E-04  3.455E+31  1.574E+04  9.533E+00  4.524E-08  2.388E-01  2.260E-66  r  4.6
  254  4.036E+11  3.124E+02  1.118E-04  3.455E+31  1.582E+04  9.766E+00  4.610E-08  2.381E-01  2.912E-66  r  4.6
  255  4.030E+11  3.184E+02  1.140E-04  3.455E+31  1.590E+04  1.000E+01  4.698E-08  2.374E-01  3.749E-66  r  4.6
  256  4.025E+11  3.245E+02  1.162E-04  3.455E+31  1.599E+04  1.025E+01  4.787E-08  2.367E-01  4.821E-66  r  4.6
  257  4.020E+11  3.306E+02  1.185E-04  3.455E+31  1.607E+04  1.050E+01  4.878E-08  2.360E-01  6.194E-66  r  4.6
  258  4.014E+11  3.369E+02  1.209E-04  3.455E+31  1.616E+04  1.075E+01  4.970E-08  2.353E-01  7.949E-66  r  4.6
  259  4.009E+11  3.433E+02  1.232E-04  3.455E+31  1.624E+04  1.101E+01  5.064E-08  2.347E-01  1.019E-65  r  4.6
  260  4.003E+11  3.497E+02  1.256E-04  3.455E+31  1.633E+04  1.128E+01  5.159E-08  2.340E-01  1.305E-65  r  4.6
  261  3.998E+11  3.563E+02  1.281E-04  3.455E+31  1.641E+04  1.155E+01  5.255E-08  2.333E-01  1.670E-65  r  4.6
  262  3.993E+11  3.630E+02  1.306E-04  3.455E+31  1.650E+04  1.183E+01  5.353E-08  2.326E-01  2.134E-65  r  4.6
  263  3.987E+11  3.698E+02  1.331E-04  3.455E+31  1.658E+04  1.211E+01  5.453E-08  2.320E-01  2.725E-65  r  4.6
  264  3.982E+11  3.767E+02  1.357E-04  3.455E+31  1.667E+04  1.240E+01  5.555E-08  2.313E-01  3.475E-65  r  4.6
  265  3.976E+11  3.837E+02  1.383E-04  3.455E+31  1.676E+04  1.269E+01  5.658E-08  2.306E-01  4.429E-65  r  4.6
  266  3.971E+11  3.908E+02  1.409E-04  3.455E+31  1.684E+04  1.300E+01  5.762E-08  2.300E-01  5.638E-65  r  4.6
  267  3.966E+11  3.980E+02  1.436E-04  3.455E+31  1.693E+04  1.330E+01  5.869E-08  2.293E-01  7.170E-65  r  4.6
  268  3.960E+11  4.053E+02  1.463E-04  3.455E+31  1.702E+04  1.362E+01  5.977E-08  2.287E-01  9.111E-65  r  4.6
  269  3.955E+11  4.127E+02  1.491E-04  3.455E+31  1.710E+04  1.394E+01  6.086E-08  2.280E-01  1.157E-64  r  4.6
  270  3.949E+11  4.203E+02  1.519E-04  3.455E+31  1.719E+04  1.427E+01  6.198E-08  2.274E-01  1.467E-64  r  4.6
  271  3.944E+11  4.280E+02  1.548E-04  3.455E+31  1.728E+04  1.460E+01  6.311E-08  2.267E-01  1.858E-64  r  4.6
  272  3.939E+11  4.358E+02  1.577E-04  3.455E+31  1.737E+04  1.494E+01  6.426E-08  2.261E-01  2.353E-64  r  4.6
  273  3.933E+11  4.437E+02  1.606E-04  3.455E+31  1.746E+04  1.529E+01  6.543E-08  2.255E-01  2.975E-64  r  4.6
  274  3.928E+11  4.517E+02  1.636E-04  3.455E+31  1.754E+04  1.565E+01  6.662E-08  2.248E-01  3.760E-64  r  4.6
  275  3.922E+11  4.599E+02  1.667E-04  3.455E+31  1.763E+04  1.601E+01  6.783E-08  2.242E-01  4.746E-64  r  4.6
  276  3.917E+11  4.681E+02  1.697E-04  3.455E+31  1.772E+04  1.638E+01  6.905E-08  2.236E-01  5.987E-64  r  4.6
  277  3.912E+11  4.765E+02  1.729E-04  3.455E+31  1.781E+04  1.676E+01  7.030E-08  2.230E-01  7.544E-64  r  4.6
  278  3.906E+11  4.851E+02  1.761E-04  3.455E+31  1.790E+04  1.715E+01  7.156E-08  2.224E-01  9.499E-64  r  4.6
  279  3.901E+11  4.937E+02  1.793E-04  3.455E+31  1.799E+04  1.755E+01  7.284E-08  2.218E-01  1.195E-63  r  4.6
  280  3.895E+11  5.025E+02  1.826E-04  3.455E+31  1.808E+04  1.795E+01  7.415E-08  2.211E-01  1.502E-63  r  4.6
  281  3.890E+11  5.115E+02  1.859E-04  3.455E+31  1.817E+04  1.836E+01  7.547E-08  2.205E-01  1.886E-63  r  4.6
  282  3.885E+11  5.205E+02  1.893E-04  3.455E+31  1.826E+04  1.878E+01  7.682E-08  2.199E-01  2.367E-63  r  4.6
  283  3.879E+11  5.297E+02  1.927E-04  3.455E+31  1.835E+04  1.921E+01  7.818E-08  2.193E-01  2.968E-63  r  4.6
  284  3.874E+11  5.391E+02  1.962E-04  3.455E+31  1.844E+04  1.965E+01  7.957E-08  2.187E-01  3.718E-63  r  4.6
  285  3.868E+11  5.485E+02  1.997E-04  3.455E+31  1.853E+04  2.010E+01  8.098E-08  2.181E-01  4.653E-63  r  4.6
  286  3.863E+11  5.581E+02  2.033E-04  3.455E+31  1.862E+04  2.055E+01  8.241E-08  2.176E-01  5.820E-63  r  4.6
  287  3.858E+11  5.679E+02  2.069E-04  3.455E+31  1.872E+04  2.102E+01  8.386E-08  2.170E-01  7.273E-63  r  4.6
  288  3.852E+11  5.778E+02  2.106E-04  3.455E+31  1.881E+04  2.149E+01  8.534E-08  2.164E-01  9.081E-63  r  4.6
  289  3.847E+11  5.879E+02  2.143E-04  3.455E+31  1.890E+04  2.198E+01  8.684E-08  2.158E-01  1.133E-62  r  4.6
  290  3.841E+11  5.981E+02  2.181E-04  3.455E+31  1.899E+04  2.247E+01  8.836E-08  2.152E-01  1.413E-62  r  4.6
  291  3.836E+11  6.084E+02  2.220E-04  3.455E+31  1.909E+04  2.297E+01  8.990E-08  2.146E-01  1.760E-62  r  4.6
  292  3.831E+11  6.189E+02  2.259E-04  3.455E+31  1.918E+04  2.349E+01  9.147E-08  2.141E-01  2.190E-62  r  4.6
  293  3.825E+11  6.296E+02  2.299E-04  3.455E+31  1.927E+04  2.401E+01  9.306E-08  2.135E-01  2.724E-62  r  4.6
  294  3.820E+11  6.404E+02  2.339E-04  3.455E+31  1.937E+04  2.455E+01  9.468E-08  2.129E-01  3.386E-62  r  4.6
  295  3.814E+11  6.513E+02  2.380E-04  3.455E+31  1.946E+04  2.510E+01  9.632E-08  2.124E-01  4.205E-62  r  4.6
  296  3.809E+11  6.625E+02  2.421E-04  3.455E+31  1.955E+04  2.565E+01  9.799E-08  2.118E-01  5.218E-62  r  4.6
  297  3.804E+11  6.738E+02  2.463E-04  3.455E+31  1.965E+04  2.622E+01  9.968E-08  2.113E-01  6.470E-62  r  4.6
  298  3.798E+11  6.852E+02  2.506E-04  3.455E+31  1.974E+04  2.680E+01  1.014E-07  2.107E-01  8.018E-62  r  4.6
  299  3.793E+11  6.969E+02  2.549E-04  3.455E+31  1.984E+04  2.740E+01  1.031E-07  2.101E-01  9.928E-62  r  4.6
  300  3.787E+11  7.087E+02  2.593E-04  3.455E+31  1.993E+04  2.800E+01  1.049E-07  2.096E-01  1.228E-61  r  4.6
  301  3.782E+11  7.206E+02  2.637E-04  3.455E+31  2.003E+04  2.862E+01  1.067E-07  2.090E-01  1.519E-61  r  4.6
  302  3.777E+11  7.328E+02  2.683E-04  3.455E+31  2.012E+04  2.924E+01  1.085E-07  2.085E-01  1.877E-61  r  4.6
  303  3.771E+11  7.451E+02  2.728E-04  3.455E+31  2.022E+04  2.989E+01  1.104E-07  2.080E-01  2.317E-61  r  4.6
  304  3.766E+11  7.576E+02  2.775E-04  3.455E+31  2.032E+04  3.054E+01  1.123E-07  2.074E-01  2.859E-61  r  4.6
  305  3.760E+11  7.702E+02  2.822E-04  3.455E+31  2.041E+04  3.121E+01  1.142E-07  2.069E-01  3.524E-61  r  4.6
  306  3.755E+11  7.831E+02  2.869E-04  3.455E+31  2.051E+04  3.189E+01  1.161E-07  2.063E-01  4.342E-61  r  4.6
  307  3.750E+11  7.961E+02  2.918E-04  3.455E+31  2.061E+04  3.258E+01  1.181E-07  2.058E-01  5.346E-61  r  4.6
  308  3.744E+11  8.094E+02  2.967E-04  3.455E+31  2.070E+04  3.329E+01  1.201E-07  2.053E-01  6.578E-61  r  4.6
  309  3.739E+11  8.228E+02  3.017E-04  3.455E+31  2.080E+04  3.401E+01  1.221E-07  2.048E-01  8.089E-61  r  4.6
  310  3.733E+11  8.364E+02  3.067E-04  3.455E+31  2.090E+04  3.474E+01  1.242E-07  2.042E-01  9.939E-61  r  4.6
  311  3.728E+11  8.502E+02  3.118E-04  3.455E+31  2.100E+04  3.549E+01  1.262E-07  2.037E-01  1.220E-60  r  4.6
  312  3.723E+11  8.642E+02  3.170E-04  3.455E+31  2.110E+04  3.626E+01  1.284E-07  2.032E-01  1.498E-60  r  4.6
  313  3.717E+11  8.784E+02  3.222E-04  3.455E+31  2.120E+04  3.704E+01  1.305E-07  2.027E-01  1.837E-60  r  4.6
  314  3.712E+11  8.927E+02  3.276E-04  3.455E+31  2.130E+04  3.784E+01  1.327E-07  2.022E-01  2.251E-60  r  4.6
  315  3.706E+11  9.073E+02  3.330E-04  3.455E+31  2.139E+04  3.865E+01  1.349E-07  2.016E-01  2.757E-60  r  4.6
  316  3.701E+11  9.221E+02  3.384E-04  3.455E+31  2.149E+04  3.947E+01  1.372E-07  2.011E-01  3.374E-60  r  4.6
  317  3.696E+11  9.371E+02  3.440E-04  3.455E+31  2.159E+04  4.032E+01  1.394E-07  2.006E-01  4.127E-60  r  4.6
  318  3.690E+11  9.524E+02  3.496E-04  3.455E+31  2.169E+04  4.118E+01  1.418E-07  2.001E-01  5.045E-60  r  4.6
  319  3.685E+11  9.678E+02  3.553E-04  3.455E+31  2.180E+04  4.205E+01  1.441E-07  1.996E-01  6.163E-60  r  4.6
  320  3.679E+11  9.834E+02  3.611E-04  3.455E+31  2.190E+04  4.295E+01  1.465E-07  1.991E-01  7.524E-60  r  4.6
  321  3.674E+11  9.993E+02  3.670E-04  3.455E+31  2.200E+04  4.386E+01  1.489E-07  1.986E-01  9.180E-60  r  4.6
  322  3.668E+11  1.015E+03  3.729E-04  3.455E+31  2.210E+04  4.479E+01  1.514E-07  1.981E-01  1.119E-59  r  4.6
  323  3.663E+11  1.032E+03  3.789E-04  3.455E+31  2.220E+04  4.573E+01  1.539E-07  1.976E-01  1.364E-59  r  4.6
  324  3.658E+11  1.048E+03  3.850E-04  3.455E+31  2.230E+04  4.670E+01  1.564E-07  1.971E-01  1.662E-59  r  4.6
  325  3.652E+11  1.065E+03  3.912E-04  3.455E+31  2.241E+04  4.768E+01  1.589E-07  1.966E-01  2.022E-59  r  4.6
  326  3.647E+11  1.082E+03  3.974E-04  3.455E+31  2.251E+04  4.869E+01  1.616E-07  1.961E-01  2.460E-59  r  4.5
  327  3.641E+11  1.099E+03  4.038E-04  3.455E+31  2.261E+04  4.971E+01  1.642E-07  1.957E-01  2.991E-59  r  4.5
  328  3.636E+11  1.117E+03  4.102E-04  3.455E+31  2.271E+04  5.075E+01  1.669E-07  1.952E-01  3.634E-59  r  4.5
  329  3.631E+11  1.134E+03  4.167E-04  3.455E+31  2.282E+04  5.182E+01  1.696E-07  1.947E-01  4.413E-59  r  4.5
  330  3.625E+11  1.152E+03  4.233E-04  3.455E+31  2.292E+04  5.290E+01  1.724E-07  1.942E-01  5.356E-59  r  4.5
  331  3.620E+11  1.171E+03  4.300E-04  3.455E+31  2.303E+04  5.400E+01  1.752E-07  1.937E-01  6.497E-59  r  4.5
  332  3.614E+11  1.189E+03  4.368E-04  3.455E+31  2.313E+04  5.513E+01  1.780E-07  1.933E-01  7.876E-59  r  4.5
  333  3.609E+11  1.208E+03  4.437E-04  3.455E+31  2.324E+04  5.628E+01  1.809E-07  1.928E-01  9.543E-59  r  4.5
  334  3.604E+11  1.227E+03  4.506E-04  3.455E+31  2.334E+04  5.745E+01  1.838E-07  1.923E-01  1.156E-58  r  4.5
  335  3.598E+11  1.246E+03  4.577E-04  3.455E+31  2.345E+04  5.864E+01  1.868E-07  1.918E-01  1.399E-58  r  4.5
  336  3.593E+11  1.266E+03  4.648E-04  3.455E+31  2.355E+04  5.985E+01  1.898E-07  1.914E-01  1.692E-58  r  4.5
  337  3.587E+11  1.285E+03  4.721E-04  3.455E+31  2.366E+04  6.109E+01  1.928E-07  1.909E-01  2.045E-58  r  4.5
  338  3.582E+11  1.305E+03  4.794E-04  3.455E+31  2.377E+04  6.235E+01  1.959E-07  1.904E-01  2.471E-58  r  4.5
  339  3.577E+11  1.326E+03  4.868E-04  3.455E+31  2.387E+04  6.364E+01  1.991E-07  1.900E-01  2.984E-58  r  4.5
  340  3.571E+11  1.346E+03  4.943E-04  3.455E+31  2.398E+04  6.495E+01  2.023E-07  1.895E-01  3.602E-58  r  4.5
  341  3.566E+11  1.367E+03  5.019E-04  3.455E+31  2.409E+04  6.628E+01  2.055E-07  1.891E-01  4.345E-58  r  4.5
  342  3.560E+11  1.388E+03  5.097E-04  3.455E+31  2.420E+04  6.764E+01  2.088E-07  1.886E-01  5.239E-58  r  4.5
  343  3.555E+11  1.410E+03  5.175E-04  3.455E+31  2.430E+04  6.903E+01  2.121E-07  1.882E-01  6.313E-58  r  4.5
  344  3.550E+11  1.431E+03  5.254E-04  3.455E+31  2.441E+04  7.044E+01  2.155E-07  1.877E-01  7.604E-58  r  4.5
  345  3.544E+11  1.453E+03  5.334E-04  3.455E+31  2.452E+04  7.188E+01  2.189E-07  1.873E-01  9.155E-58  r  4.5
  346  3.539E+11  1.476E+03  5.415E-04  3.455E+31  2.463E+04  7.335E+01  2.224E-07  1.868E-01  1.102E-57  r  4.5
  347  3.533E+11  1.498E+03  5.497E-04  3.455E+31  2.474E+04  7.485E+01  2.259E-07  1.864E-01  1.325E-57  r  4.5
  348  3.528E+11  1.521E+03  5.581E-04  3.455E+31  2.485E+04  7.637E+01  2.295E-07  1.859E-01  1.592E-57  r  4.5
  349  3.523E+11  1.544E+03  5.665E-04  3.455E+31  2.496E+04  7.792E+01  2.332E-07  1.855E-01  1.913E-57  r  4.5
  350  3.517E+11  1.568E+03  5.750E-04  3.455E+31  2.507E+04  7.950E+01  2.368E-07  1.850E-01  2.297E-57  r  4.5
  351  3.512E+11  1.592E+03  5.837E-04  3.455E+31  2.518E+04  8.111E+01  2.406E-07  1.846E-01  2.757E-57  r  4.5
  352  3.506E+11  1.616E+03  5.925E-04  3.455E+31  2.529E+04  8.276E+01  2.444E-07  1.842E-01  3.308E-57  r  4.5
  353  3.501E+11  1.640E+03  6.013E-04  3.455E+31  2.540E+04  8.443E+01  2.482E-07  1.837E-01  3.967E-57  r  4.5
  354  3.496E+11  1.665E+03  6.103E-04  3.455E+31  2.552E+04  8.613E+01  2.521E-07  1.833E-01  4.754E-57  r  4.5
  355  3.490E+11  1.690E+03  6.194E-04  3.455E+31  2.563E+04  8.787E+01  2.561E-07  1.828E-01  5.695E-57  r  4.5
  356  3.485E+11  1.716E+03  6.286E-04  3.455E+31  2.574E+04  8.964E+01  2.601E-07  1.824E-01  6.819E-57  r  4.5
  357  3.479E+11  1.741E+03  6.379E-04  3.455E+31  2.585E+04  9.144E+01  2.641E-07  1.820E-01  8.161E-57  r  4.5
  358  3.474E+11  1.768E+03  6.474E-04  3.455E+31  2.597E+04  9.328E+01  2.683E-07  1.816E-01  9.763E-57  r  4.5
  359  3.469E+11  1.794E+03  6.569E-04  3.455E+31  2.608E+04  9.515E+01  2.725E-07  1.811E-01  1.167E-56  r  4.5
  360  3.463E+11  1.821E+03  6.666E-04  3.455E+31  2.620E+04  9.706E+01  2.767E-07  1.807E-01  1.395E-56  r  4.5
  361  3.458E+11  1.848E+03  6.764E-04  3.455E+31  2.631E+04  9.900E+01  2.810E-07  1.803E-01  1.667E-56  r  4.5
  362  3.452E+11  1.876E+03  6.863E-04  3.455E+31  2.643E+04  1.010E+02  2.854E-07  1.799E-01  1.990E-56  r  4.5
  363  3.447E+11  1.904E+03  6.963E-04  3.455E+31  2.654E+04  1.030E+02  2.898E-07  1.794E-01  2.375E-56  r  4.5
  364  3.442E+11  1.932E+03  7.065E-04  3.455E+31  2.666E+04  1.050E+02  2.943E-07  1.790E-01  2.834E-56  r  4.5
  365  3.436E+11  1.961E+03  7.168E-04  3.455E+31  2.677E+04  1.071E+02  2.989E-07  1.786E-01  3.379E-56  r  4.5
  366  3.431E+11  1.990E+03  7.272E-04  3.455E+31  2.689E+04  1.093E+02  3.035E-07  1.782E-01  4.028E-56  r  4.5
  367  3.425E+11  2.019E+03  7.377E-04  3.455E+31  2.700E+04  1.114E+02  3.082E-07  1.778E-01  4.799E-56  r  4.5
  368  3.420E+11  2.049E+03  7.484E-04  3.455E+31  2.712E+04  1.136E+02  3.130E-07  1.774E-01  5.715E-56  r  4.5
  369  3.415E+11  2.079E+03  7.592E-04  3.455E+31  2.724E+04  1.159E+02  3.178E-07  1.770E-01  6.803E-56  r  4.5
  370  3.409E+11  2.110E+03  7.702E-04  3.455E+31  2.736E+04  1.182E+02  3.227E-07  1.766E-01  8.095E-56  r  4.5
  371  3.404E+11  2.141E+03  7.812E-04  3.455E+31  2.748E+04  1.205E+02  3.276E-07  1.761E-01  9.628E-56  r  4.5
  372  3.398E+11  2.172E+03  7.924E-04  3.455E+31  2.759E+04  1.229E+02  3.327E-07  1.757E-01  1.145E-55  r  4.5
  373  3.393E+11  2.204E+03  8.038E-04  3.455E+31  2.771E+04  1.253E+02  3.378E-07  1.753E-01  1.360E-55  r  4.5
  374  3.388E+11  2.236E+03  8.152E-04  3.455E+31  2.783E+04  1.278E+02  3.430E-07  1.749E-01  1.616E-55  r  4.5
  375  3.382E+11  2.269E+03  8.268E-04  3.455E+31  2.795E+04  1.303E+02  3.482E-07  1.745E-01  1.919E-55  r  4.5
  376  3.377E+11  2.302E+03  8.386E-04  3.455E+31  2.807E+04  1.329E+02  3.535E-07  1.741E-01  2.277E-55  r  4.5
  377  3.371E+11  2.335E+03  8.505E-04  3.455E+31  2.819E+04  1.355E+02  3.589E-07  1.737E-01  2.702E-55  r  4.5
  378  3.366E+11  2.369E+03  8.625E-04  3.455E+31  2.831E+04  1.381E+02  3.644E-07  1.733E-01  3.204E-55  r  4.5
  379  3.361E+11  2.403E+03  8.747E-04  3.455E+31  2.843E+04  1.409E+02  3.700E-07  1.729E-01  3.798E-55  r  4.5
  380  3.355E+11  2.438E+03  8.870E-04  3.455E+31  2.856E+04  1.436E+02  3.756E-07  1.726E-01  4.501E-55  r  4.5
  381  3.350E+11  2.473E+03  8.995E-04  3.455E+31  2.868E+04  1.464E+02  3.813E-07  1.722E-01  5.332E-55  r  4.5
  382  3.344E+11  2.509E+03  9.121E-04  3.455E+31  2.880E+04  1.493E+02  3.871E-07  1.718E-01  6.313E-55  r  4.5
  383  3.339E+11  2.545E+03  9.249E-04  3.455E+31  2.892E+04  1.522E+02  3.930E-07  1.714E-01  7.472E-55  r  4.5
  384  3.334E+11  2.582E+03  9.378E-04  3.455E+31  2.905E+04  1.552E+02  3.989E-07  1.710E-01  8.840E-55  r  4.5
  385  3.328E+11  2.619E+03  9.509E-04  3.455E+31  2.917E+04  1.582E+02  4.050E-07  1.706E-01  1.046E-54  r  4.5
