                                             A ZAMS Stellar Model
                                             --------------------

                                             M    =     2.06300 solar
                                             L    =    25.40000 solar
                                             R    =     1.70226 solar
                                             Teff =  9940.00000 K
                                             X    =     0.70000
                                             Y    =     0.29200
                                             Z    =     0.00800



 zone      r         tau     1-M_r/Ms      L_r         T          P         rho        kap        eps    dlnPdlnT
  187  9.637E+08  4.841E+07  3.426E-04  9.751E+27  8.395E+05  3.100E+10  2.747E+00  3.758E-01  1.024E-16  r  4.5
  188  9.625E+08  4.964E+07  3.520E-04  9.751E+27  8.452E+05  3.197E+10  2.814E+00  3.745E-01  1.133E-16  r  4.5
  189  9.614E+08  5.090E+07  3.615E-04  9.751E+27  8.509E+05  3.297E+10  2.882E+00  3.731E-01  1.252E-16  r  4.5
  190  9.602E+08  5.219E+07  3.712E-04  9.751E+27  8.567E+05  3.400E+10  2.952E+00  3.717E-01  1.383E-16  r  4.5
  191  9.590E+08  5.350E+07  3.812E-04  9.751E+27  8.625E+05  3.505E+10  3.023E+00  3.704E-01  1.527E-16  r  4.5
  192  9.578E+08  5.484E+07  3.913E-04  9.751E+27  8.683E+05  3.614E+10  3.096E+00  3.691E-01  1.685E-16  r  4.5
  193  9.566E+08  5.621E+07  4.017E-04  9.751E+27  8.741E+05  3.725E+10  3.170E+00  3.677E-01  1.859E-16  r  4.5
  194  9.554E+08  5.760E+07  4.123E-04  9.751E+27  8.799E+05  3.839E+10  3.245E+00  3.664E-01  2.048E-16  r  4.5
  195  9.543E+08  5.902E+07  4.232E-04  9.751E+27  8.857E+05  3.956E+10  3.322E+00  3.651E-01  2.256E-16  r  4.5
  196  9.531E+08  6.047E+07  4.342E-04  9.751E+27  8.916E+05  4.076E+10  3.401E+00  3.638E-01  2.484E-16  r  4.5
  197  9.519E+08  6.195E+07  4.455E-04  9.751E+27  8.974E+05  4.199E+10  3.481E+00  3.626E-01  2.733E-16  r  4.5
  198  9.507E+08  6.346E+07  4.570E-04  9.751E+27  9.033E+05  4.325E+10  3.562E+00  3.613E-01  3.005E-16  r  4.5
  199  9.495E+08  6.500E+07  4.688E-04  9.751E+27  9.092E+05  4.455E+10  3.645E+00  3.600E-01  3.303E-16  r  4.5
  200  9.483E+08  6.657E+07  4.808E-04  9.751E+27  9.151E+05  4.588E+10  3.730E+00  3.588E-01  3.629E-16  r  4.5
  201  9.472E+08  6.817E+07  4.931E-04  9.751E+27  9.210E+05  4.724E+10  3.816E+00  3.575E-01  3.984E-16  r  4.5
  202  9.460E+08  6.980E+07  5.056E-04  9.751E+27  9.269E+05  4.864E+10  3.904E+00  3.563E-01  4.372E-16  r  4.5
  203  9.448E+08  7.146E+07  5.183E-04  9.751E+27  9.329E+05  5.008E+10  3.994E+00  3.551E-01  4.795E-16  r  4.5
  204  9.436E+08  7.316E+07  5.313E-04  9.751E+27  9.389E+05  5.155E+10  4.085E+00  3.539E-01  5.256E-16  r  4.5
  205  9.424E+08  7.489E+07  5.446E-04  9.751E+27  9.448E+05  5.306E+10  4.178E+00  3.527E-01  5.759E-16  r  4.5
  206  9.412E+08  7.665E+07  5.582E-04  9.751E+27  9.508E+05  5.461E+10  4.273E+00  3.515E-01  6.306E-16  r  4.5
  207  9.400E+08  7.844E+07  5.720E-04  9.751E+27  9.569E+05  5.619E+10  4.370E+00  3.503E-01  6.903E-16  r  4.5
  208  9.389E+08  8.027E+07  5.861E-04  9.751E+27  9.629E+05  5.782E+10  4.468E+00  3.491E-01  7.552E-16  r  4.5
  209  9.377E+08  8.214E+07  6.005E-04  9.751E+27  9.689E+05  5.949E+10  4.568E+00  3.479E-01  8.258E-16  r  4.5
  210  9.365E+08  8.404E+07  6.152E-04  9.751E+27  9.750E+05  6.120E+10  4.670E+00  3.468E-01  9.026E-16  r  4.5
  211  9.353E+08  8.597E+07  6.301E-04  9.751E+27  9.811E+05  6.295E+10  4.774E+00  3.456E-01  9.861E-16  r  4.5
  212  9.341E+08  8.794E+07  6.454E-04  9.751E+27  9.872E+05  6.474E+10  4.880E+00  3.445E-01  1.077E-15  r  4.5
  213  9.329E+08  8.995E+07  6.609E-04  9.751E+27  9.933E+05  6.658E+10  4.988E+00  3.434E-01  1.175E-15  r  4.5
  214  9.318E+08  9.200E+07  6.768E-04  9.751E+27  9.994E+05  6.846E+10  5.098E+00  3.422E-01  1.282E-15  r  4.5
  215  9.306E+08  9.408E+07  6.929E-04  9.751E+27  1.006E+06  7.040E+10  5.209E+00  3.411E-01  1.398E-15  r  4.5
  216  9.294E+08  9.621E+07  7.094E-04  9.751E+27  1.012E+06  7.237E+10  5.323E+00  3.400E-01  1.524E-15  r  4.5
  217  9.282E+08  9.837E+07  7.262E-04  9.751E+27  1.018E+06  7.440E+10  5.439E+00  3.389E-01  1.661E-15  r  4.5
  218  9.270E+08  1.006E+08  7.433E-04  9.751E+27  1.024E+06  7.647E+10  5.557E+00  3.378E-01  1.808E-15  r  4.5
  219  9.258E+08  1.028E+08  7.607E-04  9.751E+27  1.030E+06  7.860E+10  5.677E+00  3.367E-01  1.969E-15  r  4.5
  220  9.247E+08  1.051E+08  7.785E-04  9.751E+27  1.036E+06  8.078E+10  5.800E+00  3.356E-01  2.142E-15  r  4.5
  221  9.235E+08  1.074E+08  7.966E-04  9.751E+27  1.043E+06  8.301E+10  5.924E+00  3.346E-01  2.330E-15  r  4.5
  222  9.223E+08  1.098E+08  8.151E-04  9.751E+27  1.049E+06  8.529E+10  6.051E+00  3.335E-01  2.533E-15  r  4.5
  223  9.211E+08  1.122E+08  8.338E-04  9.751E+27  1.055E+06  8.763E+10  6.180E+00  3.325E-01  2.753E-15  r  4.5
  224  9.199E+08  1.147E+08  8.530E-04  9.751E+27  1.062E+06  9.002E+10  6.311E+00  3.314E-01  2.990E-15  r  4.5
  225  9.187E+08  1.172E+08  8.725E-04  9.751E+27  1.068E+06  9.247E+10  6.445E+00  3.304E-01  3.247E-15  r  4.5
  226  9.176E+08  1.197E+08  8.923E-04  9.751E+27  1.074E+06  9.498E+10  6.581E+00  3.293E-01  3.525E-15  r  4.5
  227  9.164E+08  1.223E+08  9.125E-04  9.751E+27  1.080E+06  9.755E+10  6.719E+00  3.283E-01  3.824E-15  r  4.5
  228  9.152E+08  1.249E+08  9.331E-04  9.751E+27  1.087E+06  1.002E+11  6.860E+00  3.273E-01  4.148E-15  r  4.5
  229  9.140E+08  1.276E+08  9.541E-04  9.751E+27  1.093E+06  1.029E+11  7.003E+00  3.263E-01  4.497E-15  r  4.5
  230  9.128E+08  1.303E+08  9.754E-04  9.751E+27  1.100E+06  1.056E+11  7.149E+00  3.253E-01  4.873E-15  r  4.5
  231  9.116E+08  1.331E+08  9.972E-04  9.751E+27  1.106E+06  1.084E+11  7.297E+00  3.243E-01  5.280E-15  r  4.5
  232  9.104E+08  1.359E+08  1.019E-03  9.751E+27  1.112E+06  1.113E+11  7.448E+00  3.233E-01  5.717E-15  r  4.5
  233  9.093E+08  1.388E+08  1.042E-03  9.751E+27  1.119E+06  1.143E+11  7.602E+00  3.223E-01  6.189E-15  r  4.5
  234  9.081E+08  1.417E+08  1.065E-03  9.751E+27  1.125E+06  1.173E+11  7.758E+00  3.213E-01  6.698E-15  r  4.5
  235  9.069E+08  1.447E+08  1.088E-03  9.751E+27  1.132E+06  1.204E+11  7.917E+00  3.203E-01  7.245E-15  r  4.5
  236  9.057E+08  1.477E+08  1.112E-03  9.751E+27  1.138E+06  1.235E+11  8.079E+00  3.194E-01  7.835E-15  r  4.5
  237  9.045E+08  1.508E+08  1.136E-03  9.751E+27  1.145E+06  1.268E+11  8.243E+00  3.184E-01  8.469E-15  r  4.5
  238  9.033E+08  1.540E+08  1.161E-03  9.751E+27  1.151E+06  1.301E+11  8.411E+00  3.175E-01  9.152E-15  r  4.5
  239  9.022E+08  1.571E+08  1.186E-03  9.751E+27  1.158E+06  1.335E+11  8.581E+00  3.165E-01  9.886E-15  r  4.5
  240  9.010E+08  1.604E+08  1.211E-03  9.751E+27  1.164E+06  1.369E+11  8.754E+00  3.156E-01  1.067E-14  r  4.5
  241  8.998E+08  1.637E+08  1.237E-03  9.751E+27  1.171E+06  1.405E+11  8.930E+00  3.146E-01  1.152E-14  r  4.5
  242  8.986E+08  1.670E+08  1.263E-03  9.751E+27  1.178E+06  1.441E+11  9.109E+00  3.137E-01  1.243E-14  r  4.5
  243  8.974E+08  1.705E+08  1.290E-03  9.751E+27  1.184E+06  1.478E+11  9.291E+00  3.128E-01  1.341E-14  r  4.5
  244  8.962E+08  1.739E+08  1.318E-03  9.751E+27  1.191E+06  1.516E+11  9.476E+00  3.119E-01  1.447E-14  r  4.5
  245  8.951E+08  1.775E+08  1.345E-03  9.751E+27  1.197E+06  1.555E+11  9.664E+00  3.109E-01  1.559E-14  r  4.5
  246  8.939E+08  1.810E+08  1.374E-03  9.751E+27  1.204E+06  1.594E+11  9.856E+00  3.100E-01  1.681E-14  r  4.5
  247  8.927E+08  1.847E+08  1.402E-03  9.751E+27  1.211E+06  1.635E+11  1.005E+01  3.091E-01  1.811E-14  r  4.5
  248  8.915E+08  1.884E+08  1.431E-03  9.751E+27  1.217E+06  1.676E+11  1.025E+01  3.082E-01  1.950E-14  r  4.5
  249  8.903E+08  1.922E+08  1.461E-03  9.751E+27  1.224E+06  1.718E+11  1.045E+01  3.074E-01  2.099E-14  r  4.5
  250  8.891E+08  1.960E+08  1.491E-03  9.751E+27  1.231E+06  1.762E+11  1.065E+01  3.065E-01  2.260E-14  r  4.5
  251  8.880E+08  1.999E+08  1.522E-03  9.751E+27  1.238E+06  1.806E+11  1.086E+01  3.056E-01  2.431E-14  r  4.5
  252  8.868E+08  2.039E+08  1.553E-03  9.751E+27  1.244E+06  1.851E+11  1.107E+01  3.047E-01  2.615E-14  r  4.5
  253  8.856E+08  2.079E+08  1.585E-03  9.751E+27  1.251E+06  1.897E+11  1.129E+01  3.038E-01  2.812E-14  r  4.5
  254  8.844E+08  2.120E+08  1.617E-03  9.751E+27  1.258E+06  1.945E+11  1.151E+01  3.030E-01  3.023E-14  r  4.5
  255  8.832E+08  2.161E+08  1.650E-03  9.751E+27  1.265E+06  1.993E+11  1.173E+01  3.021E-01  3.249E-14  r  4.5
  256  8.820E+08  2.204E+08  1.684E-03  9.751E+27  1.272E+06  2.042E+11  1.195E+01  3.013E-01  3.491E-14  r  4.5
  257  8.808E+08  2.247E+08  1.717E-03  9.751E+27  1.279E+06  2.093E+11  1.218E+01  3.004E-01  3.749E-14  r  4.5
  258  8.797E+08  2.290E+08  1.752E-03  9.751E+27  1.285E+06  2.144E+11  1.242E+01  2.996E-01  4.025E-14  r  4.5
  259  8.785E+08  2.335E+08  1.787E-03  9.751E+27  1.292E+06  2.197E+11  1.265E+01  2.987E-01  4.321E-14  r  4.5
  260  8.773E+08  2.380E+08  1.823E-03  9.751E+27  1.299E+06  2.250E+11  1.289E+01  2.979E-01  4.637E-14  r  4.5
  261  8.761E+08  2.426E+08  1.859E-03  9.751E+27  1.306E+06  2.305E+11  1.314E+01  2.971E-01  4.975E-14  r  4.5
  262  8.749E+08  2.472E+08  1.895E-03  9.751E+27  1.313E+06  2.362E+11  1.339E+01  2.963E-01  5.335E-14  r  4.5
  263  8.737E+08  2.520E+08  1.933E-03  9.751E+27  1.320E+06  2.419E+11  1.364E+01  2.954E-01  5.721E-14  r  4.5
  264  8.726E+08  2.568E+08  1.971E-03  9.751E+27  1.327E+06  2.478E+11  1.390E+01  2.946E-01  6.132E-14  r  4.5
  265  8.714E+08  2.617E+08  2.009E-03  9.751E+27  1.334E+06  2.537E+11  1.416E+01  2.938E-01  6.571E-14  r  4.5
  266  8.702E+08  2.666E+08  2.049E-03  9.751E+27  1.341E+06  2.599E+11  1.442E+01  2.930E-01  7.040E-14  r  4.5
  267  8.690E+08  2.717E+08  2.088E-03  9.751E+27  1.348E+06  2.661E+11  1.469E+01  2.922E-01  7.541E-14  r  4.5
  268  8.678E+08  2.768E+08  2.129E-03  9.751E+27  1.355E+06  2.725E+11  1.497E+01  2.914E-01  8.074E-14  r  4.5
  269  8.666E+08  2.820E+08  2.170E-03  9.751E+27  1.362E+06  2.790E+11  1.525E+01  2.906E-01  8.644E-14  r  4.5
  270  8.655E+08  2.873E+08  2.212E-03  9.751E+27  1.370E+06  2.856E+11  1.553E+01  2.898E-01  9.250E-14  r  4.5
  271  8.643E+08  2.927E+08  2.254E-03  9.751E+27  1.377E+06  2.924E+11  1.582E+01  2.890E-01  9.897E-14  r  4.5
  272  8.631E+08  2.981E+08  2.297E-03  9.751E+27  1.384E+06  2.994E+11  1.611E+01  2.883E-01  1.059E-13  r  4.5
  273  8.619E+08  3.037E+08  2.341E-03  9.751E+27  1.391E+06  3.065E+11  1.640E+01  2.875E-01  1.132E-13  r  4.5
  274  8.607E+08  3.093E+08  2.385E-03  9.751E+27  1.398E+06  3.137E+11  1.671E+01  2.867E-01  1.210E-13  r  4.5
  275  8.595E+08  3.150E+08  2.430E-03  9.751E+27  1.405E+06  3.211E+11  1.701E+01  2.860E-01  1.294E-13  r  4.5
  276  8.584E+08  3.208E+08  2.476E-03  9.751E+27  1.413E+06  3.286E+11  1.732E+01  2.852E-01  1.383E-13  r  4.5
  277  8.572E+08  3.267E+08  2.523E-03  9.751E+27  1.420E+06  3.363E+11  1.764E+01  2.844E-01  1.477E-13  r  4.5
  278  8.560E+08  3.327E+08  2.570E-03  9.751E+27  1.427E+06  3.442E+11  1.796E+01  2.837E-01  1.578E-13  r  4.5
  279  8.548E+08  3.388E+08  2.618E-03  9.751E+27  1.434E+06  3.522E+11  1.828E+01  2.829E-01  1.685E-13  r  4.5
  280  8.536E+08  3.449E+08  2.666E-03  9.751E+27  1.442E+06  3.604E+11  1.861E+01  2.822E-01  1.798E-13  r  4.5
  281  8.524E+08  3.512E+08  2.716E-03  9.751E+27  1.449E+06  3.688E+11  1.895E+01  2.814E-01  1.920E-13  r  4.5
  282  8.513E+08  3.576E+08  2.766E-03  9.751E+27  1.456E+06  3.774E+11  1.929E+01  2.807E-01  2.048E-13  r  4.5
  283  8.501E+08  3.640E+08  2.817E-03  9.751E+27  1.464E+06  3.861E+11  1.964E+01  2.800E-01  2.185E-13  r  4.5
  284  8.489E+08  3.706E+08  2.869E-03  9.751E+27  1.471E+06  3.950E+11  1.999E+01  2.792E-01  2.331E-13  r  4.5
  285  8.477E+08  3.772E+08  2.921E-03  9.751E+27  1.479E+06  4.041E+11  2.035E+01  2.785E-01  2.485E-13  r  4.5
  286  8.465E+08  3.840E+08  2.974E-03  9.751E+27  1.486E+06  4.133E+11  2.071E+01  2.778E-01  2.650E-13  r  4.5
  287  8.453E+08  3.909E+08  3.028E-03  9.751E+27  1.494E+06  4.228E+11  2.108E+01  2.771E-01  2.824E-13  r  4.5
  288  8.441E+08  3.978E+08  3.083E-03  9.751E+27  1.501E+06  4.325E+11  2.145E+01  2.764E-01  3.009E-13  r  4.5
  289  8.430E+08  4.049E+08  3.139E-03  9.751E+27  1.509E+06  4.423E+11  2.183E+01  2.756E-01  3.206E-13  r  4.5
  290  8.418E+08  4.121E+08  3.195E-03  9.751E+27  1.516E+06  4.524E+11  2.222E+01  2.749E-01  3.415E-13  r  4.5
  291  8.406E+08  4.194E+08  3.253E-03  9.751E+27  1.524E+06  4.626E+11  2.261E+01  2.742E-01  3.637E-13  r  4.5
  292  8.394E+08  4.268E+08  3.311E-03  9.751E+27  1.531E+06  4.731E+11  2.301E+01  2.735E-01  3.872E-13  r  4.5
  293  8.382E+08  4.343E+08  3.370E-03  9.751E+27  1.539E+06  4.838E+11  2.341E+01  2.728E-01  4.122E-13  r  4.5
  294  8.370E+08  4.419E+08  3.430E-03  9.751E+27  1.546E+06  4.947E+11  2.382E+01  2.721E-01  4.386E-13  r  4.5
  295  8.359E+08  4.496E+08  3.491E-03  9.751E+27  1.554E+06  5.058E+11  2.424E+01  2.715E-01  4.667E-13  r  4.5
  296  8.347E+08  4.575E+08  3.552E-03  9.751E+27  1.562E+06  5.172E+11  2.466E+01  2.708E-01  4.965E-13  r  4.5
  297  8.335E+08  4.654E+08  3.615E-03  9.751E+27  1.569E+06  5.288E+11  2.509E+01  2.701E-01  5.281E-13  r  4.5
  298  8.323E+08  4.735E+08  3.678E-03  9.751E+27  1.577E+06  5.406E+11  2.553E+01  2.694E-01  5.615E-13  r  4.5
  299  8.311E+08  4.817E+08  3.743E-03  9.751E+27  1.585E+06  5.526E+11  2.597E+01  2.687E-01  5.970E-13  r  4.5
  300  8.299E+08  4.900E+08  3.808E-03  9.751E+27  1.593E+06  5.649E+11  2.642E+01  2.681E-01  6.345E-13  r  4.5
  301  8.288E+08  4.985E+08  3.874E-03  9.751E+27  1.600E+06  5.775E+11  2.687E+01  2.674E-01  6.743E-13  r  4.5
  302  8.276E+08  5.071E+08  3.942E-03  9.751E+27  1.608E+06  5.903E+11  2.734E+01  2.667E-01  7.165E-13  r  4.5
  303  8.264E+08  5.158E+08  4.010E-03  9.751E+27  1.616E+06  6.033E+11  2.781E+01  2.661E-01  7.611E-13  r  4.5
  304  8.252E+08  5.246E+08  4.079E-03  9.751E+27  1.624E+06  6.167E+11  2.828E+01  2.654E-01  8.084E-13  r  4.5
  305  8.240E+08  5.335E+08  4.149E-03  9.751E+27  1.632E+06  6.302E+11  2.877E+01  2.647E-01  8.584E-13  r  4.5
  306  8.228E+08  5.426E+08  4.220E-03  9.751E+27  1.639E+06  6.441E+11  2.926E+01  2.641E-01  9.114E-13  r  4.5
  307  8.217E+08  5.518E+08  4.292E-03  9.751E+27  1.647E+06  6.582E+11  2.976E+01  2.634E-01  9.674E-13  r  4.5
  308  8.205E+08  5.612E+08  4.365E-03  9.751E+27  1.655E+06  6.726E+11  3.026E+01  2.628E-01  1.027E-12  r  4.5
  309  8.193E+08  5.707E+08  4.439E-03  9.751E+27  1.663E+06  6.873E+11  3.078E+01  2.621E-01  1.089E-12  r  4.5
  310  8.181E+08  5.803E+08  4.515E-03  9.751E+27  1.671E+06  7.023E+11  3.130E+01  2.615E-01  1.156E-12  r  4.5
  311  8.169E+08  5.900E+08  4.591E-03  9.751E+27  1.679E+06  7.176E+11  3.183E+01  2.609E-01  1.226E-12  r  4.5
  312  8.157E+08  5.999E+08  4.668E-03  9.751E+27  1.687E+06  7.332E+11  3.236E+01  2.602E-01  1.300E-12  r  4.5
  313  8.145E+08  6.100E+08  4.747E-03  9.751E+27  1.695E+06  7.491E+11  3.291E+01  2.596E-01  1.379E-12  r  4.5
  314  8.134E+08  6.202E+08  4.826E-03  9.751E+27  1.703E+06  7.653E+11  3.346E+01  2.590E-01  1.461E-12  r  4.5
  315  8.122E+08  6.305E+08  4.907E-03  9.751E+27  1.711E+06  7.818E+11  3.402E+01  2.583E-01  1.549E-12  r  4.5
  316  8.110E+08  6.410E+08  4.988E-03  9.751E+27  1.720E+06  7.987E+11  3.459E+01  2.577E-01  1.641E-12  r  4.5
  317  8.098E+08  6.516E+08  5.071E-03  9.751E+27  1.728E+06  8.159E+11  3.517E+01  2.571E-01  1.739E-12  r  4.5
  318  8.086E+08  6.624E+08  5.155E-03  9.751E+27  1.736E+06  8.334E+11  3.576E+01  2.565E-01  1.843E-12  r  4.5
  319  8.074E+08  6.733E+08  5.240E-03  9.751E+27  1.744E+06  8.512E+11  3.635E+01  2.559E-01  1.952E-12  r  4.5
  320  8.063E+08  6.844E+08  5.327E-03  9.751E+27  1.752E+06  8.695E+11  3.696E+01  2.552E-01  2.067E-12  r  4.5
  321  8.051E+08  6.957E+08  5.414E-03  9.751E+27  1.760E+06  8.880E+11  3.757E+01  2.546E-01  2.188E-12  r  4.5
  322  8.039E+08  7.071E+08  5.503E-03  9.751E+27  1.769E+06  9.069E+11  3.819E+01  2.540E-01  2.317E-12  r  4.5
  323  8.027E+08  7.186E+08  5.592E-03  9.751E+27  1.777E+06  9.262E+11  3.882E+01  2.534E-01  2.452E-12  r  4.5
  324  8.015E+08  7.304E+08  5.683E-03  9.751E+27  1.785E+06  9.459E+11  3.946E+01  2.528E-01  2.595E-12  r  4.5
  325  8.003E+08  7.423E+08  5.776E-03  9.751E+27  1.794E+06  9.660E+11  4.011E+01  2.522E-01  2.746E-12  r  4.5
  326  7.992E+08  7.543E+08  5.869E-03  9.751E+27  1.802E+06  9.864E+11  4.077E+01  2.516E-01  2.905E-12  r  4.5
  327  7.980E+08  7.666E+08  5.964E-03  9.751E+27  1.810E+06  1.007E+12  4.144E+01  2.510E-01  3.073E-12  r  4.5
  328  7.968E+08  7.790E+08  6.060E-03  9.751E+27  1.819E+06  1.028E+12  4.212E+01  2.504E-01  3.250E-12  r  4.5
  329  7.956E+08  7.915E+08  6.157E-03  9.751E+27  1.827E+06  1.050E+12  4.281E+01  2.498E-01  3.436E-12  r  4.5
  330  7.944E+08  8.043E+08  6.256E-03  9.751E+27  1.836E+06  1.072E+12  4.351E+01  2.493E-01  3.633E-12  r  4.5
  331  7.932E+08  8.172E+08  6.356E-03  9.751E+27  1.844E+06  1.095E+12  4.422E+01  2.487E-01  3.841E-12  r  4.5
  332  7.921E+08  8.303E+08  6.457E-03  9.751E+27  1.853E+06  1.118E+12  4.494E+01  2.481E-01  4.059E-12  r  4.5
  333  7.909E+08  8.436E+08  6.560E-03  9.751E+27  1.861E+06  1.141E+12  4.566E+01  2.475E-01  4.290E-12  r  4.5
  334  7.897E+08  8.571E+08  6.664E-03  9.751E+27  1.870E+06  1.165E+12  4.640E+01  2.469E-01  4.533E-12  r  4.5
  335  7.885E+08  8.707E+08  6.769E-03  9.751E+27  1.878E+06  1.189E+12  4.716E+01  2.464E-01  4.789E-12  r  4.5
  336  7.873E+08  8.846E+08  6.876E-03  9.751E+27  1.887E+06  1.214E+12  4.792E+01  2.458E-01  5.058E-12  r  4.5
  337  7.861E+08  8.986E+08  6.984E-03  9.751E+27  1.895E+06  1.239E+12  4.869E+01  2.452E-01  5.342E-12  r  4.5
  338  7.850E+08  9.129E+08  7.093E-03  9.751E+27  1.904E+06  1.265E+12  4.947E+01  2.447E-01  5.641E-12  r  4.5
  339  7.838E+08  9.273E+08  7.204E-03  9.751E+27  1.913E+06  1.291E+12  5.027E+01  2.441E-01  5.956E-12  r  4.5
  340  7.826E+08  9.419E+08  7.316E-03  9.751E+27  1.922E+06  1.317E+12  5.107E+01  2.435E-01  6.287E-12  r  4.5
  341  7.814E+08  9.568E+08  7.430E-03  9.751E+27  1.930E+06  1.345E+12  5.189E+01  2.430E-01  6.636E-12  r  4.5
  342  7.802E+08  9.718E+08  7.545E-03  9.751E+27  1.939E+06  1.372E+12  5.272E+01  2.424E-01  7.003E-12  r  4.5
  343  7.790E+08  9.870E+08  7.662E-03  9.751E+27  1.948E+06  1.401E+12  5.356E+01  2.419E-01  7.390E-12  r  4.5
  344  7.778E+08  1.002E+09  7.780E-03  9.751E+27  1.957E+06  1.429E+12  5.442E+01  2.413E-01  7.797E-12  r  4.5
  345  7.767E+08  1.018E+09  7.900E-03  9.751E+27  1.965E+06  1.459E+12  5.528E+01  2.408E-01  8.225E-12  r  4.5
  346  7.755E+08  1.034E+09  8.021E-03  9.751E+27  1.974E+06  1.488E+12  5.616E+01  2.402E-01  8.675E-12  r  4.5
  347  7.743E+08  1.050E+09  8.144E-03  9.751E+27  1.983E+06  1.519E+12  5.705E+01  2.397E-01  9.149E-12  r  4.5
  348  7.731E+08  1.066E+09  8.269E-03  9.751E+27  1.992E+06  1.550E+12  5.795E+01  2.391E-01  9.647E-12  r  4.5
  349  7.719E+08  1.083E+09  8.395E-03  9.751E+27  2.001E+06  1.581E+12  5.887E+01  2.386E-01  1.017E-11  r  4.5
  350  7.707E+08  1.100E+09  8.522E-03  9.751E+27  2.010E+06  1.614E+12  5.980E+01  2.380E-01  1.072E-11  r  4.5
  351  7.696E+08  1.117E+09  8.652E-03  9.751E+27  2.019E+06  1.646E+12  6.074E+01  2.375E-01  1.130E-11  r  4.5
  352  7.684E+08  1.134E+09  8.782E-03  9.751E+27  2.028E+06  1.680E+12  6.170E+01  2.370E-01  1.191E-11  r  4.5
  353  7.672E+08  1.151E+09  8.915E-03  9.751E+27  2.037E+06  1.714E+12  6.267E+01  2.364E-01  1.255E-11  r  4.5
  354  7.660E+08  1.169E+09  9.049E-03  9.751E+27  2.046E+06  1.748E+12  6.365E+01  2.359E-01  1.322E-11  r  4.5
  355  7.648E+08  1.187E+09  9.185E-03  9.751E+27  2.055E+06  1.784E+12  6.465E+01  2.354E-01  1.393E-11  r  4.5
  356  7.636E+08  1.205E+09  9.322E-03  9.751E+27  2.065E+06  1.820E+12  6.566E+01  2.348E-01  1.467E-11  r  4.5
  357  7.625E+08  1.223E+09  9.462E-03  9.751E+27  2.074E+06  1.856E+12  6.668E+01  2.343E-01  1.545E-11  r  4.5
  358  7.613E+08  1.242E+09  9.603E-03  9.751E+27  2.083E+06  1.893E+12  6.772E+01  2.338E-01  1.627E-11  r  4.5
  359  7.601E+08  1.261E+09  9.745E-03  9.751E+27  2.092E+06  1.931E+12  6.878E+01  2.333E-01  1.713E-11  r  4.5
  360  7.589E+08  1.280E+09  9.890E-03  9.751E+27  2.101E+06  1.970E+12  6.985E+01  2.327E-01  1.803E-11  r  4.5
  361  7.577E+08  1.299E+09  1.004E-02  9.751E+27  2.111E+06  2.010E+12  7.093E+01  2.322E-01  1.898E-11  r  4.5
  362  7.459E+08  1.508E+09  1.157E-02  9.751E+27  2.207E+06  2.457E+12  8.302E+01  2.269E-01  3.202E-11  r  4.5
  363  7.340E+08  1.747E+09  1.329E-02  9.751E+27  2.308E+06  3.000E+12  9.687E+01  2.219E-01  5.309E-11  r  4.5
  364  7.222E+08  2.019E+09  1.524E-02  9.751E+27  2.411E+06  3.652E+12  1.129E+02  2.171E-01  8.718E-11  r  4.5
  365  7.104E+08  2.329E+09  1.743E-02  9.751E+27  2.518E+06  4.435E+12  1.313E+02  2.124E-01  1.416E-10  r  4.4
  366  6.985E+08  2.682E+09  1.989E-02  9.751E+27  2.629E+06  5.375E+12  1.524E+02  2.079E-01  2.276E-10  r  4.4
  367  6.867E+08  3.082E+09  2.265E-02  9.751E+27  2.743E+06  6.499E+12  1.766E+02  2.035E-01  3.622E-10  r  4.4
  368  6.748E+08  3.536E+09  2.573E-02  9.751E+27  2.861E+06  7.844E+12  2.043E+02  1.993E-01  5.714E-10  r  4.4
  369  6.630E+08  4.050E+09  2.917E-02  9.751E+27  2.983E+06  9.450E+12  2.361E+02  1.952E-01  8.936E-10  r  4.4
  370  6.512E+08  4.631E+09  3.300E-02  9.751E+27  3.110E+06  1.137E+13  2.724E+02  1.912E-01  1.386E-09  r  4.4
  371  6.393E+08  5.288E+09  3.726E-02  9.751E+27  3.241E+06  1.365E+13  3.139E+02  1.873E-01  2.134E-09  r  4.4
  372  6.275E+08  6.028E+09  4.198E-02  9.751E+27  3.377E+06  1.637E+13  3.613E+02  1.835E-01  3.262E-09  r  4.4
  373  6.156E+08  6.863E+09  4.720E-02  9.751E+27  3.517E+06  1.960E+13  4.154E+02  1.798E-01  4.952E-09  r  4.4
  374  6.038E+08  7.802E+09  5.297E-02  9.751E+27  3.663E+06  2.344E+13  4.771E+02  1.762E-01  7.469E-09  r  4.4
  375  5.920E+08  8.859E+09  5.934E-02  9.751E+27  3.814E+06  2.800E+13  5.473E+02  1.726E-01  1.119E-08  r  4.4
  376  5.801E+08  1.005E+10  6.634E-02  9.751E+27  3.970E+06  3.340E+13  6.273E+02  1.691E-01  1.668E-08  r  4.4
  377  5.683E+08  1.138E+10  7.404E-02  9.751E+27  4.133E+06  3.981E+13  7.182E+02  1.657E-01  2.471E-08  r  4.4
  378  5.565E+08  1.287E+10  8.248E-02  9.751E+27  4.301E+06  4.739E+13  8.215E+02  1.623E-01  3.640E-08  r  4.3
